#  file: rfProjProgLang2010-May.txt
#  package: rfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of RubyForge project 
#  information generated from the list of projects gathered in 2010-May
#
#  Raw html data was inserted into database by running our java-based Rubyforge 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, code, description, date_collected, datasource_id
#  FROM rf_project_programming_language
#  WHERE datasource_id=219
#  ORDER BY proj_unixname
#
#  datasource_id = 219 is the 2010-May run on Rubyforge.

proj_unixname	code	description	date_collected	datasource_id
ai4r	306	Ruby	2010-05-04 12:53:47	219
aiml-programr	306	Ruby	2010-05-04 12:53:47	219
airport	164	C	2010-05-04 12:53:47	219
airport	306	Ruby	2010-05-04 12:53:47	219
airscript-fe	306	Ruby	2010-05-04 12:53:47	219
airscript-fe	213	Other	2010-05-04 12:53:47	219
ajax-grid	306	Ruby	2010-05-04 12:53:48	219
ajaxscaffold	306	Ruby	2010-05-04 12:53:48	219
aka	306	Ruby	2010-05-04 12:53:48	219
akiba	306	Ruby	2010-05-04 12:53:48	219
akisu	164	C	2010-05-04 12:53:48	219
akisu	264	Erlang	2010-05-04 12:53:48	219
akisu	306	Ruby	2010-05-04 12:53:48	219
alacarte	306	Ruby	2010-05-04 12:53:48	219
alexandria	174	Objective C	2010-05-04 12:53:48	219
alexandria	306	Ruby	2010-05-04 12:53:48	219
algorithms	164	C	2010-05-04 12:53:48	219
algorithms	306	Ruby	2010-05-04 12:53:48	219
allegro4r	164	C	2010-05-04 12:53:48	219
allegro4r	306	Ruby	2010-05-04 12:53:48	219
allinoneruby	306	Ruby	2010-05-04 12:53:48	219
allinoneruby	175	Pascal	2010-05-04 12:53:48	219
alogr	164	C	2010-05-04 12:53:48	219
alogr	306	Ruby	2010-05-04 12:53:48	219
alph	306	Ruby	2010-05-04 12:53:48	219
alphabar	306	Ruby	2010-05-04 12:53:48	219
alumina	306	Ruby	2010-05-04 12:53:48	219
alumina	181	Smalltalk	2010-05-04 12:53:48	219
alumnionrails	306	Ruby	2010-05-04 12:53:48	219
aman	306	Ruby	2010-05-04 12:53:48	219
aman	254	PL/SQL	2010-05-04 12:53:48	219
amazing	306	Ruby	2010-05-04 12:53:48	219
amazon	306	Ruby	2010-05-04 12:53:48	219
amazon-ec2	306	Ruby	2010-05-04 12:53:48	219
amazon-fps-ruby	306	Ruby	2010-05-04 12:53:48	219
amber	306	Ruby	2010-05-04 12:53:48	219
ambient	306	Ruby	2010-05-04 12:53:48	219
ambitioussphinx	306	Ruby	2010-05-04 12:53:48	219
ambling	306	Ruby	2010-05-04 12:53:48	219
amf4r	306	Ruby	2010-05-04 12:53:49	219
amfc	164	C	2010-05-04 12:53:49	219
amqp	306	Ruby	2010-05-04 12:53:49	219
amused	306	Ruby	2010-05-04 12:53:49	219
analogger	306	Ruby	2010-05-04 12:53:49	219
anchor	306	Ruby	2010-05-04 12:53:49	219
andrewid	306	Ruby	2010-05-04 12:53:49	219
anemone	306	Ruby	2010-05-04 12:53:49	219
angelmap	306	Ruby	2010-05-04 12:53:49	219
annotate-models	306	Ruby	2010-05-04 12:53:49	219
annttrainer	306	Ruby	2010-05-04 12:53:49	219
ansi-sys	306	Ruby	2010-05-04 12:53:49	219
antbuilder	198	Java	2010-05-04 12:53:49	219
antbuilder	306	Ruby	2010-05-04 12:53:49	219
anteater	306	Ruby	2010-05-04 12:53:49	219
anthill	306	Ruby	2010-05-04 12:53:49	219
anthilldiameter	306	Ruby	2010-05-04 12:53:49	219
anthillsmpp	306	Ruby	2010-05-04 12:53:49	219
antlr3	198	Java	2010-05-04 12:53:49	219
antlr3	306	Ruby	2010-05-04 12:53:49	219
antwrap	306	Ruby	2010-05-04 12:53:49	219
anvil	306	Ruby	2010-05-04 12:53:49	219
ap4r	306	Ruby	2010-05-04 12:53:49	219
apacheconf	306	Ruby	2010-05-04 12:53:49	219
apachelogregex	306	Ruby	2010-05-04 12:53:49	219
apetag	306	Ruby	2010-05-04 12:53:49	219
api	306	Ruby	2010-05-04 12:53:49	219
apl	306	Ruby	2010-05-04 12:53:49	219
aplo	306	Ruby	2010-05-04 12:53:49	219
apotomo	306	Ruby	2010-05-04 12:53:49	219
app-profiler	306	Ruby	2010-05-04 12:53:49	219
appconfig	306	Ruby	2010-05-04 12:53:49	219
application	306	Ruby	2010-05-04 12:53:49	219
appmath	306	Ruby	2010-05-04 12:53:49	219
approach	306	Ruby	2010-05-04 12:53:50	219
appswarm	306	Ruby	2010-05-04 12:53:50	219
apptrain	306	Ruby	2010-05-04 12:53:50	219
apropos	306	Ruby	2010-05-04 12:53:50	219
apt	306	Ruby	2010-05-04 12:53:50	219
apt	185	Unix Shell	2010-05-04 12:53:50	219
aquarium	306	Ruby	2010-05-04 12:53:50	219
ar-copyable	306	Ruby	2010-05-04 12:53:50	219
ar-timeline	306	Ruby	2010-05-04 12:53:50	219
arbypod	306	Ruby	2010-05-04 12:53:51	219
arcadia	306	Ruby	2010-05-04 12:53:51	219
arcallproc	254	PL/SQL	2010-05-04 12:53:51	219
arcallproc	306	Ruby	2010-05-04 12:53:51	219
archeodata	306	Ruby	2010-05-04 12:53:51	219
archipelago	306	Ruby	2010-05-04 12:53:51	219
archive-tar	306	Ruby	2010-05-04 12:53:51	219
archive-zip	306	Ruby	2010-05-04 12:53:51	219
archives	306	Ruby	2010-05-04 12:53:52	219
arduous	306	Ruby	2010-05-04 12:53:52	219
arduous	213	Other	2010-05-04 12:53:52	219
arfparser	306	Ruby	2010-05-04 12:53:52	219
argent	306	Ruby	2010-05-04 12:53:52	219
argible	306	Ruby	2010-05-04 12:53:52	219
arid	306	Ruby	2010-05-04 12:53:52	219
ariel	306	Ruby	2010-05-04 12:53:52	219
armorsmith	306	Ruby	2010-05-04 12:53:52	219
as3-puremvc	306	Ruby	2010-05-04 12:53:52	219
as3spec	306	Ruby	2010-05-04 12:53:52	219
asami	306	Ruby	2010-05-04 12:53:52	219
ascii85	306	Ruby	2010-05-04 12:53:52	219
asf	306	Ruby	2010-05-04 12:53:52	219
asgoogleaccount	306	Ruby	2010-05-04 12:53:52	219
asl	306	Ruby	2010-05-04 12:53:52	219
asmxml	164	C	2010-05-04 12:53:52	219
asmxml	306	Ruby	2010-05-04 12:53:52	219
aspectr	306	Ruby	2010-05-04 12:53:52	219
asproject	306	Ruby	2010-05-04 12:53:52	219
assert2	306	Ruby	2010-05-04 12:53:52	219
assertions	306	Ruby	2010-05-04 12:53:52	219
assertunique	306	Ruby	2010-05-04 12:53:52	219
assertxpath	306	Ruby	2010-05-04 12:53:52	219
assetdb	306	Ruby	2010-05-04 12:53:52	219
assistance	306	Ruby	2010-05-04 12:53:52	219
assit	306	Ruby	2010-05-04 12:53:52	219
