#  file: rfProjNatLang2010-May.txt
#  package: rfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of RubyForge project 
#  information generated from the list of projects gathered in 2010-May
#
#  Raw html data was inserted into database by running our java-based Rubyforge 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, code, description, date_collected, datasource_id
#  FROM rf_project_natural_language
#  WHERE datasource_id=219
#  ORDER BY proj_unixname
#
#  datasource_id = 219 is the 2010-May run on Rubyforge.

proj_unixname	code	description	date_collected	datasource_id
aman	275	English	2010-05-04 12:53:48	219
amazing	275	English	2010-05-04 12:53:48	219
amazon-ec2	275	English	2010-05-04 12:53:48	219
amber	275	English	2010-05-04 12:53:48	219
ambient	275	English	2010-05-04 12:53:48	219
ambling	275	English	2010-05-04 12:53:48	219
amf4r	275	English	2010-05-04 12:53:49	219
amqp	275	English	2010-05-04 12:53:49	219
amused	275	English	2010-05-04 12:53:49	219
analogger	275	English	2010-05-04 12:53:49	219
anchor	275	English	2010-05-04 12:53:49	219
anemone	275	English	2010-05-04 12:53:49	219
angelmap	275	English	2010-05-04 12:53:49	219
annotate-models	275	English	2010-05-04 12:53:49	219
annttrainer	275	English	2010-05-04 12:53:49	219
antbuilder	275	English	2010-05-04 12:53:49	219
anteater	275	English	2010-05-04 12:53:49	219
anthill	275	English	2010-05-04 12:53:49	219
anthill	295	Russian	2010-05-04 12:53:49	219
anthilldiameter	295	Russian	2010-05-04 12:53:49	219
anthilldiameter	275	English	2010-05-04 12:53:49	219
anthillsmpp	275	English	2010-05-04 12:53:49	219
anthillsmpp	295	Russian	2010-05-04 12:53:49	219
antwrap	275	English	2010-05-04 12:53:49	219
anvil	275	English	2010-05-04 12:53:49	219
ap4r	275	English	2010-05-04 12:53:49	219
apacheconf	275	English	2010-05-04 12:53:49	219
apachelogregex	275	English	2010-05-04 12:53:49	219
apetag	275	English	2010-05-04 12:53:49	219
aplo	275	English	2010-05-04 12:53:49	219
apotomo	275	English	2010-05-04 12:53:49	219
app-profiler	275	English	2010-05-04 12:53:49	219
application	275	English	2010-05-04 12:53:49	219
appmath	275	English	2010-05-04 12:53:49	219
appswarm	275	English	2010-05-04 12:53:50	219
apptrain	275	English	2010-05-04 12:53:50	219
apriori	275	English	2010-05-04 12:53:50	219
apropos	275	English	2010-05-04 12:53:50	219
apt	275	English	2010-05-04 12:53:50	219
aquarium	275	English	2010-05-04 12:53:50	219
ar-copyable	275	English	2010-05-04 12:53:50	219
ar-timeline	275	English	2010-05-04 12:53:50	219
arbypod	275	English	2010-05-04 12:53:50	219
arbypod	278	Japanese	2010-05-04 12:53:50	219
arcadia	275	English	2010-05-04 12:53:51	219
archipelago	275	English	2010-05-04 12:53:51	219
archive-tar	275	English	2010-05-04 12:53:51	219
archive-zip	275	English	2010-05-04 12:53:51	219
arfparser	275	English	2010-05-04 12:53:52	219
argent	275	English	2010-05-04 12:53:52	219
argible	275	English	2010-05-04 12:53:52	219
arid	275	English	2010-05-04 12:53:52	219
armorsmith	275	English	2010-05-04 12:53:52	219
as3-puremvc	275	English	2010-05-04 12:53:52	219
as3spec	275	English	2010-05-04 12:53:52	219
asami	275	English	2010-05-04 12:53:52	219
ascii85	275	English	2010-05-04 12:53:52	219
asf	278	Japanese	2010-05-04 12:53:52	219
asgoogleaccount	275	English	2010-05-04 12:53:52	219
asl	275	English	2010-05-04 12:53:52	219
asl	278	Japanese	2010-05-04 12:53:52	219
asmxml	275	English	2010-05-04 12:53:52	219
aspectr	275	English	2010-05-04 12:53:52	219
asproject	275	English	2010-05-04 12:53:52	219
assert2	275	English	2010-05-04 12:53:52	219
assertions	275	English	2010-05-04 12:53:52	219
assertunique	275	English	2010-05-04 12:53:52	219
assertxpath	275	English	2010-05-04 12:53:52	219
assetdb	275	English	2010-05-04 12:53:52	219
assit	275	English	2010-05-04 12:53:52	219
assoc-mgmt	275	English	2010-05-04 12:53:52	219
assoc-mgmt	276	French	2010-05-04 12:53:52	219
assocext	275	English	2010-05-04 12:53:52	219
assocupload	275	English	2010-05-04 12:53:52	219
asterisk-ruby	275	English	2010-05-04 12:53:52	219
asteriskonrails	275	English	2010-05-04 12:53:53	219
astro-algo	275	English	2010-05-04 12:53:53	219
atlasonrails	275	English	2010-05-04 12:53:53	219
atompp	275	English	2010-05-04 12:53:53	219
atompubclient	275	English	2010-05-04 12:53:53	219
atompublog	275	English	2010-05-04 12:53:53	219
attachr	275	English	2010-05-04 12:53:53	219
augment	275	English	2010-05-04 12:53:53	219
aurita	275	English	2010-05-04 12:53:53	219
auth-resource	275	English	2010-05-04 12:53:53	219
auth-typekey	275	English	2010-05-04 12:53:53	219
authentable	275	English	2010-05-04 12:53:53	219
authentication	275	English	2010-05-04 12:53:53	219
authorails	275	English	2010-05-04 12:53:53	219
authorization	275	English	2010-05-04 12:53:53	219
auto	275	English	2010-05-04 12:53:53	219
auto	279	German	2010-05-04 12:53:53	219
autobuild	275	English	2010-05-04 12:53:53	219
autodoc-fortran	275	English	2010-05-04 12:53:53	219
autoescape	275	English	2010-05-04 12:53:53	219
autom-proyectos	277	Spanish	2010-05-04 12:53:53	219
automateit	275	English	2010-05-04 12:53:54	219
automatic-fk	275	English	2010-05-04 12:53:54	219
automaton	275	English	2010-05-04 12:53:54	219
autozest	275	English	2010-05-04 12:53:54	219
autumn-leaves	275	English	2010-05-04 12:53:54	219
avant	275	English	2010-05-04 12:53:54	219
avant	308	Portuguese (brazilian)	2010-05-04 12:53:54	219
aversa	275	English	2010-05-04 12:53:54	219
