#  file: sfRawDbEnvData2009-Dec.txt
#  package: sfRawData2009-Dec
#  description of file/package:
#
#  This package includes raw data files from our database of Sourceforge project 
#  information generated from the list of projects gathered on 2009-Dec
#
#  Raw data was inserted into database by running the scripts:
#  parseHtmlDBEnvSF.pl
#
#  This particular file includes raw "DB Environment" data for each project 
#  that shows this info on their SF project pages. (Not every project lists this 
#  information.)
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2009) SourceForge Available at: 
#  http://flossmole.org
#
#  SELECT * FROM `project_db_environment` WHERE datasource_id=206
#
#  description of columns:
#  proj_unixname: the name of the project at sourceforge (PK)
#  code: the code number (given by SF) for the database environment (PK)
#  description: what that code number means currently, as defined by SF
#  date_collected: this is the date the data was inserted
#  datasource_id: when was this data gathered, and on which run? (PK)
proj_unixname	code	description	date_collected	datasource_id
accessqlite	518	Microsoft Access	2010-01-19 11:56:39	206
accessqlite	531	SQLite	2010-01-19 11:56:39	206
accessroad	509	Other API	2010-01-19 11:56:39	206
accesstream	508	SQL-based	2010-01-19 11:56:39	206
accesstream	510	Project is a database abstraction layer (API)	2010-01-19 11:56:39	206
accesstream	525	PostgreSQL (pgsql)	2010-01-19 11:56:39	206
accesstream	502	JDBC	2010-01-19 11:56:39	206
accidentdb	524	MySQL	2010-01-19 11:56:39	206
accms	508	SQL-based	2010-01-19 11:56:39	206
acco	531	SQLite	2010-01-19 11:56:39	206
acco	503	ADOdb	2010-01-19 11:56:39	206
accordeon-cms	524	MySQL	2010-01-19 11:56:39	206
accordeon-cms	525	PostgreSQL (pgsql)	2010-01-19 11:56:39	206
account-mgr	521	Flat-file	2010-01-19 11:56:39	206
account4xoops	524	MySQL	2010-01-19 11:56:39	206
accountcrm	524	MySQL	2010-01-19 11:56:39	206
accounting-mod	532	HSQL	2010-01-19 11:56:39	206
accounting-mod	502	JDBC	2010-01-19 11:56:39	206
accountingcross	524	MySQL	2010-01-19 11:56:39	206
accountmgm	524	MySQL	2010-01-19 11:56:39	206
accountoverview	524	MySQL	2010-01-19 11:56:39	206
accountplus	518	Microsoft Access	2010-01-19 11:56:39	206
accountsmanager	520	PalmOS PDB	2010-01-19 11:56:39	206
accs	502	JDBC	2010-01-19 11:56:39	206
accs	524	MySQL	2010-01-19 11:56:39	206
accsqlworksheet	518	Microsoft Access	2010-01-19 11:56:39	206
accsqlworksheet	508	SQL-based	2010-01-19 11:56:39	206
acctmgr	524	MySQL	2010-01-19 11:56:39	206
acctmgr	505	PHP Pear::DB	2010-01-19 11:56:39	206
accttrsh	517	Berkeley/Sleepycat/Gdbm (DBM)	2010-01-19 11:56:39	206
accua	531	SQLite	2010-01-19 11:56:39	206
acd-barguide	502	JDBC	2010-01-19 11:56:39	206
acd-barguide	524	MySQL	2010-01-19 11:56:39	206
acdb	510	Project is a database abstraction layer (API)	2010-01-19 11:56:39	206
acdcc	521	Flat-file	2010-01-19 11:56:39	206
acdir	503	ADOdb	2010-01-19 11:56:39	206
acdk	502	JDBC	2010-01-19 11:56:39	206
acdk	501	ODBC	2010-01-19 11:56:39	206
acdk	510	Project is a database abstraction layer (API)	2010-01-19 11:56:39	206
acdm	521	Flat-file	2010-01-19 11:56:39	206
acdsac	524	MySQL	2010-01-19 11:56:39	206
ace-ajax-chat	524	MySQL	2010-01-19 11:56:39	206
acechatserver	524	MySQL	2010-01-19 11:56:39	206
acechatserver	507	XML-based	2010-01-19 11:56:39	206
acecms	524	MySQL	2010-01-19 11:56:39	206
acecms	508	SQL-based	2010-01-19 11:56:39	206
aceexile	508	SQL-based	2010-01-19 11:56:39	206
aceginet	530	Microsoft SQL Server	2010-01-19 11:56:39	206
acegisecurity	502	JDBC	2010-01-19 11:56:39	206
acejudge	530	Microsoft SQL Server	2010-01-19 11:56:39	206
aceoperator	524	MySQL	2010-01-19 11:56:39	206
