#  file: owDevProjects2010-May.txt
#  package: owRawData
#  description of file/package:
#
#  This package includes raw data files from our database of objectweb project 
#  information generated from the list of projects gathered in May of 2010
#
#  Raw html data was inserted into database by running our java-based objectweb 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, dev_loginname, is_admin, position, date_collected, datasource_id
#  FROM ow_developer_projects
#  WHERE datasource_id=220
#  ORDER BY proj_unixname, dev_loginname
#
#  datasource_id = 220 is the May 2010 run on objectweb.

proj_unixname	dev_loginname	is_admin	position	date_collected	datasource_id
c-jdbc	dssmith	0	Developer	2010-05-03 15:29:40	220
c-jdbc	gward	0	Developer	2010-05-03 15:29:40	220
c-jdbc	hint	0	Developer	2010-05-03 15:29:40	220
c-jdbc	jbvanzuylen	0	Developer	2010-05-03 15:29:40	220
c-jdbc	jeffkole	0	Developer	2010-05-03 15:29:40	220
c-jdbc	jmesnil	0	Developer	2010-05-03 15:29:40	220
c-jdbc	kolos	0	Developer	2010-05-03 15:29:40	220
c-jdbc	macros	0	Developer	2010-05-03 15:29:40	220
c-jdbc	marc	0	Developer	2010-05-03 15:29:40	220
c-jdbc	margueri	0	Developer	2010-05-03 15:29:40	220
c-jdbc	mheath	0	Developer	2010-05-03 15:29:40	220
c-jdbc	mherbert	0	Developer	2010-05-03 15:29:40	220
c-jdbc	modrzyk	1	Developer	2010-05-03 15:29:40	220
c-jdbc	mpeltier	1	Developer	2010-05-03 15:29:40	220
c-jdbc	mprochazka	0	Developer	2010-05-03 15:29:40	220
c-jdbc	ntolia	0	Developer	2010-05-03 15:29:40	220
c-jdbc	olaf	1	Developer	2010-05-03 15:29:40	220
c-jdbc	pbresson	0	Doc Writer	2010-05-03 15:29:40	220
c-jdbc	reschini	0	Doc Writer	2010-05-03 15:29:40	220
c-jdbc	rickla	0	Developer	2010-05-03 15:29:40	220
c-jdbc	slincan	0	Developer	2010-05-03 15:29:40	220
c-jdbc	stahlmann	0	Doc Writer	2010-05-03 15:29:40	220
c-jdbc	ugurkarakaya	0	Doc Writer	2010-05-03 15:29:40	220
cardamom	bonenfant	1	Support Manager	2010-05-03 15:29:43	220
cardamom	jfichez	1	Project Manager	2010-05-03 15:29:43	220
cardamom	souami	1	Graphic/Other Designer	2010-05-03 15:29:43	220
carol	alitokmen	0	Developer	2010-05-03 15:29:45	220
carol	amrania	0	Developer	2010-05-03 15:29:45	220
carol	ashah	0	Developer	2010-05-03 15:29:45	220
carol	benoitf	1	Project Manager	2010-05-03 15:29:45	220
carol	braeuney	0	Developer	2010-05-03 15:29:45	220
carol	bricardq	0	Developer	2010-05-03 15:29:45	220
carol	coqp	0	Developer	2010-05-03 15:29:45	220
carol	durieuxp	0	Developer	2010-05-03 15:29:45	220
carol	duvauchn	0	Developer	2010-05-03 15:29:45	220
carol	eyindanga	0	Developer	2010-05-03 15:29:45	220
carol	fnasser	0	Developer	2010-05-03 15:29:45	220
carol	fornacif	0	Developer	2010-05-03 15:29:45	220
carol	frperezs	0	Developer	2010-05-03 15:29:45	220
carol	gaellalire	0	Developer	2010-05-03 15:29:45	220
carol	gof83	0	Developer	2010-05-03 15:29:45	220
carol	japaz	0	Developer	2010-05-03 15:29:45	220
carol	joaninh	0	Developer	2010-05-03 15:29:45	220
carol	loris	1	Developer	2010-05-03 15:29:45	220
carol	missonng	0	Developer	2010-05-03 15:29:45	220
carol	nieuviar	0	Developer	2010-05-03 15:29:45	220
carol	ningzh	0	Developer	2010-05-03 15:29:45	220
carol	pelletib	1	Developer	2010-05-03 15:29:45	220
carol	renaultgu	0	Developer	2010-05-03 15:29:45	220
carol	rhs	0	Developer	2010-05-03 15:29:45	220
carol	sauthieg	0	Developer	2010-05-03 15:29:45	220
carol	wangzy	0	Developer	2010-05-03 15:29:45	220
carol	zhouyue	0	Developer	2010-05-03 15:29:45	220
celtix	adisakala	1	Project Manager	2010-05-03 15:29:48	220
celtix	andrea	0	Developer	2010-05-03 15:29:48	220
celtix	apaibir	0	Developer	2010-05-03 15:29:48	220
celtix	bozhong	1	Project Manager	2010-05-03 15:29:48	220
celtix	bwright	0	Doc Writer	2010-05-03 15:29:48	220
celtix	carlos	0	Developer	2010-05-03 15:29:48	220
celtix	cctrieloff	1	Project Manager	2010-05-03 15:29:48	220
celtix	cjodea	0	Developer	2010-05-03 15:29:48	220
celtix	cliffschmidt	1	Project Manager	2010-05-03 15:29:48	220
celtix	dkulp	0	Developer	2010-05-03 15:29:48	220
celtix	eamdwyer	0	Undefined	2010-05-03 15:29:48	220
celtix	eglynn	0	Developer	2010-05-03 15:29:48	220
celtix	ejohnson	0	Doc Writer	2010-05-03 15:29:48	220
celtix	fbolton	0	Doc Writer	2010-05-03 15:29:48	220
celtix	ffang	0	Undefined	2010-05-03 15:29:48	220
celtix	jdcasey	0	Developer	2010-05-03 15:29:48	220
