#  file: owProjIntAud2010-May.txt
#  package: owRawData
#  description of file/package:
#
#  This package includes raw data files from our database of objectweb project 
#  information generated from the list of projects gathered in May of 2010
#
#  Raw html data was inserted into database by running our java-based objectweb 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, code, description, date_collected, datasource_id
#  FROM ow_project_intended_audience
#  WHERE datasource_id=220
#  ORDER BY proj_unixname
#
#  datasource_id = 220 is the May 2010 run on objectweb.

proj_unixname	code	description	date_collected	datasource_id
oyster	3	Developers	2010-05-03 15:36:37	220
paje	3	Developers	2010-05-03 15:36:37	220
pargres	4	System Administrators	2010-05-03 15:36:37	220
pargres	3	Developers	2010-05-03 15:36:37	220
perseus	3	Developers	2010-05-03 15:36:37	220
petals	3	Developers	2010-05-03 15:36:37	220
petals	2	End Users/Desktop	2010-05-03 15:36:37	220
petals	5	Other Audience	2010-05-03 15:36:37	220
petalsmaster	3	Developers	2010-05-03 15:36:37	220
petalsmaster	2	End Users/Desktop	2010-05-03 15:36:37	220
petalsmaster	5	Other Audience	2010-05-03 15:36:37	220
rubbos	3	Developers	2010-05-03 15:36:38	220
rubis	3	Developers	2010-05-03 15:36:38	220
s4allsdk	3	Developers	2010-05-03 15:36:38	220
scarbo	3	Developers	2010-05-03 15:36:38	220
scarbo	2	End Users/Desktop	2010-05-03 15:36:38	220
scarbo	5	Other Audience	2010-05-03 15:36:38	220
shark	4	System Administrators	2010-05-03 15:36:38	220
shark	3	Developers	2010-05-03 15:36:38	220
snapper	3	Developers	2010-05-03 15:36:38	220
snapper	2	End Users/Desktop	2010-05-03 15:36:38	220
snapper	4	System Administrators	2010-05-03 15:36:38	220
spagic	4	System Administrators	2010-05-03 15:36:38	220
spagic	5	Other Audience	2010-05-03 15:36:38	220
spagic	3	Developers	2010-05-03 15:36:38	220
spago	3	Developers	2010-05-03 15:36:38	220
spago4q	3	Developers	2010-05-03 15:36:38	220
spago4q	4	System Administrators	2010-05-03 15:36:38	220
spagobi	3	Developers	2010-05-03 15:36:38	220
spagobi	2	End Users/Desktop	2010-05-03 15:36:38	220
speedo	3	Developers	2010-05-03 15:36:38	220
starwebservice	4	System Administrators	2010-05-03 15:36:38	220
starwebservice	2	End Users/Desktop	2010-05-03 15:36:38	220
starwebservice	3	Developers	2010-05-03 15:36:38	220
stock-online	3	Developers	2010-05-03 15:36:38	220
stock-online	5	Other Audience	2010-05-03 15:36:38	220
telosys	3	Developers	2010-05-03 15:36:38	220
tess	3	Developers	2010-05-03 15:36:38	220
think	3	Developers	2010-05-03 15:36:38	220
wildcat	3	Developers	2010-05-03 15:36:38	220
xmlc	3	Developers	2010-05-03 15:36:38	220
xplus	2	End Users/Desktop	2010-05-03 15:36:38	220
xplus	3	Developers	2010-05-03 15:36:38	220
xquare	3	Developers	2010-05-03 15:36:38	220
xservice	3	Developers	2010-05-03 15:36:38	220
xservice	2	End Users/Desktop	2010-05-03 15:36:38	220
xservice	4	System Administrators	2010-05-03 15:36:38	220
xwiki	2	End Users/Desktop	2010-05-03 15:36:38	220
xwiki	4	System Administrators	2010-05-03 15:36:38	220
zeus	3	Developers	2010-05-03 15:36:38	220
